cid000000158	rash
cid000000158	fetal distress
cid000000158	prom
cid000000158	fever
cid000000158	flushing
cid000000158	headache
cid000000158	fetal heart rate
cid000000158	hemorrhage
cid000000158	hiccup
cid000000158	hypersensitivity
cid000000158	hypertension
cid000000158	hypotension
cid000000158	immune system disorders
cid000000158	infarction
cid000000158	inflammation
cid000000158	laryngitis
cid000000158	leg cramps
cid000000158	cramps
cid000000158	hypertonia
cid000000158	myocardial infarction
cid000000158	nausea
cid000000158	pain
cid000000158	paresthesia
cid000000158	pharyngitis
cid000000158	postpartum hemorrhage
cid000000158	shivering
cid000000158	syncope
cid000000158	tachycardia
cid000000158	tremor
cid000000158	uterine rupture
cid000000158	vaginismus
cid000000158	vaginitis
cid000000158	vascular disease
cid000000158	vomiting
cid000000158	vulvitis
cid000000158	wheezing
cid000000158	urinary retention
cid000000158	chills
cid000000158	neck rigidity
cid000000158	eye pain
cid000000158	skin discoloration
cid000000158	myalgia
cid000000158	chest tightness
cid000000158	tension
cid000000158	tenderness
cid000000158	vaginal pain
cid000000158	sepsis
cid000000158	breast tenderness
cid000000158	failed induction
cid000000158	uterine hyperstimulation
cid000000158	blurred vision
cid000000158	neonatal death
cid000000158	bradycardia
cid000000158	hot flushes
cid000000158	increased sweating
cid000000158	rupture of membranes
cid000000158	hearing loss
cid000000158	weakness
cid000000159	abdominal pain
cid000000159	amblyopia
cid000000159	anemia
cid000000159	angina
cid000000159	anorexia
cid000000159	anxiety
cid000000159	arrhythmia
cid000000159	arthralgia
cid000000159	arthritis
cid000000159	ascites
cid000000159	asthenia
cid000000159	back pain
cid000000159	neck pain
cid000000159	chest pain
cid000000159	collagen disorders
cid000000159	confusion
cid000000159	constipation
cid000000159	convulsions
cid000000159	cough
cid000000159	cyanosis
cid000000159	diarrhea
cid000000159	dizziness
cid000000159	dyspepsia
cid000000159	dyspnea
cid000000159	eczema
cid000000159	edema
cid000000159	effusion
cid000000159	embolism
cid000000159	epistaxis
cid000000159	esophageal
cid000000159	rash
cid000000159	fatigue
cid000000159	fever
cid000000159	flatulence
cid000000159	flushing
cid000000159	gastritis
cid000000159	reflux
cid000000159	headache
cid000000159	heart failure
cid000000159	hematuria
cid000000159	hemorrhage
cid000000159	hypercalcemia
cid000000159	hyperesthesia
cid000000159	hyperkalemia
cid000000159	hypersplenism
cid000000159	hyperthyroidism
cid000000159	enlargement
cid000000159	hypesthesia
cid000000159	hypokalemia
cid000000159	hypotension
cid000000159	infarction
cid000000159	infection
cid000000159	flu
cid000000159	ischemia
cid000000159	leg cramps
cid000000159	cramps
cid000000159	musculoskeletal pain
cid000000159	myocardial infarction
cid000000159	nausea
cid000000159	nervousness
cid000000159	pain
cid000000159	pallor
cid000000159	palpitations
cid000000159	pancytopenia
cid000000159	paresthesia
cid000000159	pharyngitis
cid000000159	pleural
cid000000159	pleural effusion
cid000000159	pneumonia
cid000000159	pneumothorax
cid000000159	pruritus
cid000000159	pulmonary edema
cid000000159	pulmonary embolism
cid000000159	respiratory disorder
cid000000159	rhinitis
cid000000159	shock
cid000000159	sinusitis
cid000000159	skin ulcer
cid000000159	splenomegaly
cid000000159	cerebrovascular accident
cid000000159	sweating
cid000000159	syncope
cid000000159	tachycardia
cid000000159	supraventricular tachycardia
cid000000159	thirst
cid000000159	thrombocytopenia
cid000000159	tremor
cid000000159	ulcer
cid000000159	urinary tract infection
cid000000159	urticaria
cid000000159	vascular disease
cid000000159	vasodilation
cid000000159	vomiting
cid000000159	weight gain
cid000000159	weight loss
cid000000159	peripheral vascular disorder
cid000000159	chills
cid000000159	hepatic failure
cid000000159	agitation
cid000000159	peripheral edema
cid000000159	genital edema
cid000000159	myocardial ischemia
cid000000159	bone pain
cid000000159	injection site pain
cid000000159	myalgia
cid000000159	jaw pain
cid000000159	hypoxia
cid000000159	sepsis
cid000000159	rectal hemorrhage
cid000000159	psychotic depression
cid000000159	abdomen enlarged
cid000000159	hyperkinesia
cid000000159	bradycardia
cid000000159	ventricular failure
cid000000159	insomnia
cid000000159	pain at the injection
cid000000159	somnolence
cid000000159	right ventricular failure
cid000000174	abdominal cramps
cid000000174	anaphylaxis
cid000000174	angioedema
cid000000174	lactation
cid000000174	dermatitis
cid000000174	diarrhea
cid000000174	dyspnea
cid000000174	edema
cid000000174	esophageal
cid000000174	esophageal perforation
cid000000174	flatulence
cid000000174	gastrointestinal hemorrhage
cid000000174	arrest
cid000000174	hemorrhage
cid000000174	hypersensitivity
cid000000174	cramps
cid000000174	nausea
cid000000174	pulmonary edema
cid000000174	upper gi bleeding
cid000000174	urticaria
cid000000174	vomiting
cid000000174	tongue edema
cid000000174	abdominal fullness
cid000000174	face edema
cid000000174	rhinorrhea
cid000000174	bloating
cid000000175	acidosis
cid000000175	hematuria
cid000000175	pain
cid000000175	stinging
cid000000191	arrhythmia
cid000000191	back pain
cid000000191	bronchospasm
cid000000191	chest pain
cid000000191	convulsions
cid000000191	dizziness
cid000000191	dyspnea
cid000000191	grand mal
cid000000191	flushing
cid000000191	headache
cid000000191	arrest
cid000000191	hyperventilation
cid000000191	hypotension
cid000000191	nausea
cid000000191	numbness
cid000000191	pain
cid000000191	palpitations
cid000000191	seizures
cid000000191	sweating
cid000000191	torsade de pointes
cid000000191	loss of consciousness
cid000000191	ventricular fibrillation
cid000000191	burning sensation
cid000000191	lightheadedness
cid000000191	apprehension
cid000000191	clonic seizures
cid000000191	head pressure
cid000000191	tightness of the throat
cid000000191	metallic taste
cid000000191	blurred vision
cid000000191	bradycardia
cid000000191	chest pressure
cid000000191	tonic - clonic seizures
cid000000191	elevated blood pressure
cid000000191	tingling
cid000000206	abdominal pain
cid000000206	abscess
cid000000206	coma
cid000000206	confusion
cid000000206	diarrhea
cid000000206	toxic epidermal necrolysis
cid000000206	extravasation
cid000000206	flatulence
cid000000206	flushing
cid000000206	glycosuria
cid000000206	arrest
cid000000206	heart block
cid000000206	heart failure
cid000000206	congestive heart failure
cid000000206	hyperosmolar coma
cid000000206	hyperkalemia
cid000000206	hypernatremia
cid000000206	hypersensitivity
cid000000206	hypotension
cid000000206	infection
cid000000206	nausea
cid000000206	necrosis
cid000000206	obstruction
cid000000206	pain
cid000000206	paralytic ileus
cid000000206	paresthesia
cid000000206	phlebitis
cid000000206	respiratory paralysis
cid000000206	thrombophlebitis
cid000000206	thrombosis
cid000000206	loss of consciousness
cid000000206	vein thrombosis
cid000000206	vomiting
cid000000206	injection site infection
cid000000206	absent reflexes
cid000000206	discomfort
cid000000206	tenderness
cid000000206	qrs complex
cid000000206	ecg abnormal
cid000000206	water retention
cid000000206	hypervolemia
cid000000206	hypovolemia
cid000000206	normal potassium
cid000000206	ileus
cid000000206	weakness
cid000000206	gastrointestinal irritation
cid000000214	anemia
cid000000214	anuria
cid000000214	apnea
cid000000214	asthenia
cid000000214	back pain
cid000000214	balanitis
cid000000214	cough
cid000000214	diarrhea
cid000000214	disseminated intravascular coagulation
cid000000214	dizziness
cid000000214	ecchymosis
cid000000214	edema
cid000000214	rash
cid000000214	fever
cid000000214	fibrosis
cid000000214	flushing
cid000000214	headache
cid000000214	arrest
cid000000214	heart block
cid000000214	heart failure
cid000000214	congestive heart failure
cid000000214	hematoma
cid000000214	hematuria
cid000000214	hemorrhage
cid000000214	bilirubinemia
cid000000214	hypercapnia
cid000000214	hyperemia
cid000000214	hyperkalemia
cid000000214	hypertension
cid000000214	enlargement
cid000000214	hypesthesia
cid000000214	hypoglycemia
cid000000214	hypokalemia
cid000000214	hypotension
cid000000214	hypothermia
cid000000214	infection
cid000000214	inflammation
cid000000214	flu
cid000000214	leg cramps
cid000000214	leg pain
cid000000214	lethargy
cid000000214	metrorrhagia
cid000000214	cramps
cid000000214	mydriasis
cid000000214	nasal congestion
cid000000214	nausea
cid000000214	tumor
cid000000214	numbness
cid000000214	pain
cid000000214	pelvic pain
cid000000214	penis
cid000000214	penile fibrosis
cid000000214	peritonitis
cid000000214	phimosis
cid000000214	supraventricular extrasystoles
cid000000214	priapism
cid000000214	prostate
cid000000214	prostatitis
cid000000214	pruritus
cid000000214	respiratory tract infection
cid000000214	rhinitis
cid000000214	seizures
cid000000214	shock
cid000000214	sinusitis
cid000000214	skin neoplasm
cid000000214	spasm
cid000000214	swelling
cid000000214	syncope
cid000000214	tachycardia
cid000000214	supraventricular tachycardia
cid000000214	testis disorder
cid000000214	testicle pain
cid000000214	thrombocytopenia
cid000000214	erythema
cid000000214	upper respiratory tract infection
cid000000214	urethra
cid000000214	urinary frequency
cid000000214	vascular disease
cid000000214	vasodilation
cid000000214	ventricular fibrillation
cid000000214	wheezing
cid000000214	dry mouth
cid000000214	peripheral vascular disorder
cid000000214	urinary urgency
cid000000214	scrotal edema
cid000000214	injection site hemorrhage
cid000000214	injection site inflammation
cid000000214	urination impaired
cid000000214	penile edema
cid000000214	hyperextension
cid000000214	tachypnea
cid000000214	bradypnea
cid000000214	fibrillation
cid000000214	painful erection
cid000000214	discomfort
cid000000214	respiratory depression
cid000000214	feeling strange
cid000000214	vaginal burning
cid000000214	perineal pain
cid000000214	urethral bleeding
cid000000214	sepsis
cid000000214	second degree av block
cid000000214	scrotum
cid000000214	extrasystoles
cid000000214	stiffness
cid000000214	bradycardia
cid000000214	respiratory distress
cid000000214	penile pain
cid000000214	localized pain
cid000000214	injection site bruising
cid000000214	injection site hematoma
cid000000214	jitteriness
cid000000214	elevated serum creatinine
cid000000214	increased sweating
cid000000214	yeast infections
cid000000214	flu symptoms
cid000000214	weakness
cid000000214	regurgitation
cid000000214	abnormal ejaculation
cid000000214	cerebral hemorrhage
cid000000232	anaphylaxis
cid000000232	rash
cid000000232	extravasation
cid000000232	flushing
cid000000232	headache
cid000000232	hematuria
cid000000232	hypersensitivity
cid000000232	nausea
cid000000232	necrosis
cid000000232	numbness
cid000000232	swelling
cid000000232	vomiting
cid000000232	skin necrosis
cid000000232	rash macular
cid000000232	acrocyanosis
cid000000232	decreased platelet
cid000000232	surgical intervention
cid011020241	dizziness
cid011020241	syncope
cid011020241	tenderness
cid000000247	alopecia
cid000000247	anorexia
cid000000247	cerebral edema
cid000000247	diarrhea
cid000000247	edema
cid000000247	glossitis
cid000000247	incontinence
cid000000247	irritability
cid000000247	nausea
cid000000247	personality disorder
cid000000247	sleep disturbances
cid000000247	stomach
cid000000247	tooth disorder
cid000000247	urinary incontinence
cid000000247	urticaria
cid000000247	vomiting
cid000000247	agitation
cid000000247	discomfort
cid000000247	upset stomach
cid000000247	hypermethioninemia
cid000000247	gastrointestinal distress
cid000000247	aspiration
cid000000247	cbs deficiency
cid000000271	abscess
cid000000271	anorexia
cid000000271	arrhythmia
cid000000271	calcinosis
cid000000271	coma
cid000000271	confusion
cid000000271	constipation
cid000000271	delirium
cid000000271	diarrhea
cid000000271	dizziness
cid000000271	edema
cid000000271	arrest
cid000000271	hypercalcemia
cid000000271	hypersensitivity
cid000000271	hypotension
cid000000271	nausea
cid000000271	necrosis
cid000000271	syncope
cid000000271	vasodilation
cid000000271	vomiting
cid000000271	venospasm
cid000000271	stupor
cid000000271	progression
cid000000271	bradycardia
cid000000271	sense of oppression
cid000000271	calcification
cid000000271	weakness
cid000000271	tingling
cid000000298	abdominal distention
cid000000298	agranulocytosis
cid000000298	anaphylaxis
cid000000298	anemia
cid000000298	aplastic anemia
cid000000298	angioedema
cid000000298	confusion
cid000000298	cyanosis
cid000000298	delirium
cid000000298	diarrhea
cid000000298	distention
cid000000298	enterocolitis
cid000000298	rash
cid000000298	glossitis
cid000000298	headache
cid000000298	hematologic disorders
cid000000298	hemoglobinuria
cid000000298	hypersensitivity
cid000000298	leukemia
cid000000298	leukopenia
cid000000298	paroxysmal nocturnal hemoglobinuria
cid000000298	nausea
cid000000298	neuritis
cid000000298	pancytopenia
cid000000298	stomatitis
cid000000298	thrombocytopenia
cid000000298	urticaria
cid000000298	vomiting
cid000000298	marrow depression
cid000000298	hypoplastic anemia
cid000000298	vasomotor collapse
cid000000298	progression
cid000000298	aplasia
cid000000298	gray syndrome
cid000000298	withdrawn
cid000000298	irregular respiration
cid000000298	gastrointestinal reactions
cid000000298	stinging
cid000000298	death
cid000000298	bone marrow aplastic
cid000000312	diarrhea
cid000000312	rash
cid000000312	flatulence
cid000000312	gastrointestinal hemorrhage
cid000000312	hyperkalemia
cid000000312	nausea
cid000000312	obstruction
cid000000312	vomiting
cid000000312	abdominal discomfort
cid000000312	discomfort
cid000000312	gastrointestinal irritation
cid000000338	anorexia
cid000000338	asthma
cid000000338	confusion
cid000000338	constipation
cid000000338	dizziness
cid000000338	drowsiness
cid000000338	duodenal ulcer
cid000000338	taste perversion
cid000000338	ecchymosis
cid000000338	edema
cid000000338	epistaxis
cid000000338	erythema multiforme
cid000000338	esophagitis
cid000000338	rash
cid000000338	hallucinations
cid000000338	headache
cid000000338	hepatitis
cid000000338	lethargy
cid000000338	pruritus
cid000000338	gastric ulcer
cid000000338	tinnitus
cid000000338	ulcer
cid000000338	erythema
cid000000338	urticaria
cid000000338	vomiting
cid000000338	weight gain
cid000000338	lightheadedness
cid000000338	epigastric pain
cid000000338	peeling
cid000000338	stinging
cid000000338	hearing loss
cid000000401	aggressive
cid000000401	coma
cid000000401	confusion
cid000000401	convulsions
cid000000401	drowsiness
cid000000401	drug hypersensitivity
cid000000401	dysarthria
cid000000401	rash
cid000000401	headache
cid000000401	heart failure
cid000000401	congestive heart failure
cid000000401	hypersensitivity
cid000000401	liver disease
cid000000401	paresis
cid000000401	paresthesia
cid000000401	psychosis
cid000000401	seizures
cid000000401	tremor
cid000000401	vertigo
cid000000401	reflexes increased
cid000000401	disorientation
cid000000401	clonic seizures
cid000000401	neurologic symptoms
cid000000401	memory loss
cid000000401	somnolence
cid000000444	abdominal distention
cid000000444	abdominal pain
cid000000444	abscess
cid000000444	aggressive
cid000000444	alopecia
cid000000444	amblyopia
cid000000444	amenorrhea
cid000000444	amnesia
cid000000444	anaphylaxis
cid000000444	anemia
cid000000444	anger
cid000000444	angioedema
cid000000444	anorexia
cid000000444	anxiety
cid000000444	aphasia
cid000000444	arrhythmia
cid000000444	arthralgia
cid000000444	arthritis
cid000000444	asthenia
cid000000444	asthma
cid000000444	ataxia
cid000000444	av block
cid000000444	back pain
cid000000444	bipolar disorder
cid000000444	breast cancer
cid000000444	breast disorders
cid000000444	bronchospasm
cid000000444	bronchitis
cid000000444	bruxism
cid000000444	bursitis
cid000000444	cancer
cid000000444	carcinoma
cid000000444	basal cell carcinoma
cid000000444	cardiovascular disease
cid000000444	carpal tunnel syndrome
cid000000444	neck pain
cid000000444	chest pain
cid000000444	pleuritic pain
cid000000444	chest wall pain
cid000000444	colitis
cid000000444	coma
cid000000444	confusion
cid000000444	conjunctivitis
cid000000444	connective tissue disorders
cid000000444	constipation
cid000000444	cough
cid000000444	cystitis
cid000000444	cyst
cid000000444	deafness
cid000000444	decreased libido
cid000000444	dysphagia
cid000000444	dehydration
cid000000444	delirium
cid000000444	delusions
cid000000444	caries
cid000000444	depersonalization
cid000000444	dermatitis
cid000000444	exfoliative dermatitis
cid000000444	atopic dermatitis
cid000000444	diarrhea
cid000000444	diplopia
cid000000444	dizziness
cid000000444	drug abuse
cid000000444	drug hypersensitivity
cid000000444	duodenal ulcer
cid000000444	dysarthria
cid000000444	taste perversion
cid000000444	dyskinesia
cid000000444	dysmenorrhea
cid000000444	dyspepsia
cid000000444	dyspnea
cid000000444	dysuria
cid000000444	ear pain
cid000000444	ecchymosis
cid000000444	eczema
cid000000444	edema
cid000000444	embolism
cid000000444	enuresis
cid000000444	epicondylitis
cid000000444	epistaxis
cid000000444	eructation
cid000000444	erythema multiforme
cid000000444	esophagitis
cid000000444	rash
cid000000444	extrapyramidal syndrome
cid000000444	eye disorders
cid000000444	fever
cid000000444	flank pain
cid000000444	flatulence
cid000000444	floaters
cid000000444	flushing
cid000000444	flutter
cid000000444	localized infection
cid000000444	folliculitis
cid000000444	food allergy
cid000000444	frigidity
cid000000444	gastritis
cid000000444	gastroenteritis
cid000000444	reflux
cid000000444	gastrointestinal disorders
cid000000444	gastrointestinal hemorrhage
cid000000444	gum hemorrhage
cid000000444	gingivitis
cid000000444	glossitis
cid000000444	glycosuria
cid000000444	gynecomastia
cid000000444	halitosis
cid000000444	hallucinations
cid000000444	seasonal allergic rhinitis
cid000000444	headache
cid000000444	heart block
cid000000444	heart disease
cid000000444	hemorrhage
cid000000444	hepatitis
cid000000444	hepatitis c
cid000000444	hernia
cid000000444	inguinal hernia
cid000000444	herpes
cid000000444	zoster
cid000000444	herpes infections
cid000000444	hirsutism
cid000000444	hordeolum
cid000000444	hostility
cid000000444	hunger
cid000000444	hypercholesterolemia
cid000000444	hyperglycemia
cid000000444	hyperhidrosis
cid000000444	hypersensitivity
cid000000444	delayed hypersensitivity
cid000000444	hypertension
cid000000444	enlargement
cid000000444	breast hypertrophy
cid000000444	hyperventilation
cid000000444	hypesthesia
cid000000444	hypoglycemia
cid000000444	hypotension
cid000000444	postural hypotension
cid000000444	hypotrichosis
cid000000444	immune system disorders
cid000000444	siadh
cid000000444	incontinence
cid000000444	libido increased
cid000000444	infarction
cid000000444	infection
cid000000444	flu
cid000000444	intestinal perforation
cid000000444	irritability
cid000000444	jaundice
cid000000444	keratoconjunctivitis
cid000000444	keratoconjunctivitis sicca
cid000000444	laryngitis
cid000000444	leg cramps
cid000000444	lethargy
cid000000444	leukocytosis
cid000000444	leukopenia
cid000000444	chronic obstructive pulmonary disease
cid000000444	mediastinal disorders
cid000000444	menopause
cid000000444	menstrual disorder
cid000000444	metrorrhagia
cid000000444	motion sickness
cid000000444	cramps
cid000000444	hypertonia
cid000000444	hypotonia
cid000000444	rigidity
cid000000444	musculoskeletal system disorders
cid000000444	musculoskeletal pain
cid000000444	fungal infection
cid000000444	mydriasis
cid000000444	myocardial infarction
cid000000444	myoclonus
cid000000444	nasal congestion
cid000000444	nasopharyngitis
cid000000444	nausea
cid000000444	tumor
cid000000444	nervous system disorders
cid000000444	nervousness
cid000000444	neuralgia
cid000000444	night sweats
cid000000444	nightmares
cid000000444	nocturia
cid000000444	orgasmic dysfunction
cid000000444	osteoporosis
cid000000444	ovarian cyst
cid000000444	ovary
cid000000444	pain
cid000000444	pain in extremity
cid000000444	pallor
cid000000444	palpitations
cid000000444	pancreatitis
cid000000444	pancytopenia
cid000000444	panic
cid000000444	sinus disorder
cid000000444	paresthesia
cid000000444	pelvic infections
cid000000444	pharyngitis
cid000000444	phlebitis
cid000000444	pneumonia
cid000000444	polyps
cid000000444	polyuria
cid000000444	pms
cid000000444	prostate
cid000000444	pruritic rash
cid000000444	pruritus
cid000000444	tension headache
cid000000444	psychosis
cid000000444	pulmonary embolism
cid000000444	hyperacusis
cid000000444	respiratory disorder
cid000000444	respiratory tract infection
cid000000444	cord
cid000000444	rhabdomyolysis
cid000000444	rhinitis
cid000000444	salivation
cid000000444	salpingitis
cid000000444	sciatica
cid000000444	sebaceous gland disorder
cid000000444	streptococcal pharyngitis
cid000000444	serum sickness
cid000000444	increased salivation
cid000000444	sinus headache
cid000000444	sinusitis
cid000000444	skin disorder
cid000000444	sleep disturbances
cid000000444	sneezing
cid000000444	snoring
cid000000444	somnambulism
cid000000444	spasm
cid000000444	stomach
cid000000444	gastric ulcer
cid000000444	stomatitis
cid000000444	cerebrovascular accident
cid000000444	sweating
cid000000444	swelling
cid000000444	syncope
cid000000444	tachycardia
cid000000444	supraventricular tachycardia
cid000000444	tendinitis
cid000000444	testicle pain
cid000000444	thirst
cid000000444	thrombocytopenia
cid000000444	tinea
cid000000444	tinea pedis
cid000000444	tinnitus
cid000000444	tonsillitis
cid000000444	tooth disorder
cid000000444	toothache
cid000000444	tremor
cid000000444	trichotillomania
cid000000444	ulcer
cid000000444	erythema
cid000000444	upper respiratory tract infection
cid000000444	urinary frequency
cid000000444	urinary incontinence
cid000000444	urinary tract infection
cid000000444	micturition disorder
cid000000444	urinary system disorders
cid000000444	urticaria
cid000000444	vaginitis
cid000000444	vascular disease
cid000000444	vasodilation
cid000000444	vertigo
cid000000444	viral infection
cid000000444	vomiting
cid000000444	weight gain
cid000000444	weight loss
cid000000444	wheezing
cid000000444	wound infections
cid000000444	dry mouth
cid000000444	yawning
cid000000444	urinary retention
cid000000444	gardnerella
cid000000444	addiction
cid000000444	chills
cid000000444	body odor
cid000000444	urinary urgency
cid000000444	akinesia
cid000000444	apathy
cid000000444	emotional lability
cid000000444	photophobia
cid000000444	peripheral edema
cid000000444	depressive symptoms
cid000000444	hypokinesia
cid000000444	abnormal liver function
cid000000444	panic attacks
cid000000444	sicca
cid000000444	mouth ulceration
cid000000444	migraine
cid000000444	application site reaction
cid000000444	complete atrioventricular block
cid000000444	swelling of the face
cid000000444	tongue edema
cid000000444	abnormal electroencephalogram
cid000000444	healing abnormal
cid000000444	hyperchlorhydria
cid000000444	liver damage
cid000000444	manic reaction
cid000000444	muscle weakness
cid000000444	eye pain
cid000000444	urethral pain
cid000000444	paranoid reaction
cid000000444	dry skin
cid000000444	tendon disorder
cid000000444	duodenal ulcer hemorrhage
cid000000444	sensory disturbance
cid000000444	sinus congestion
cid000000444	skin irritation
cid000000444	joint swelling
cid000000444	watery eyes
cid000000444	gastroenteritis viral
cid000000444	menstrual irregularities
cid000000444	joint stiffness
cid000000444	photosensitivity reaction
cid000000444	oral pain
cid000000444	malaise
cid000000444	myalgia
cid000000444	twitching
cid000000444	nasal dryness
cid000000444	cold sweat
cid000000444	increased appetite
cid000000444	decreased appetite
cid000000444	abdominal pain upper
cid000000444	abdominal pain lower
cid000000444	disorientation
cid000000444	disturbance in attention
cid000000444	affect lability
cid000000444	feeling of despair
cid000000444	tension
cid000000444	bradykinesia
cid000000444	thinking abnormal
cid000000444	perseveration
cid000000444	derealization
cid000000444	auditory hallucinations
cid000000444	memory impairment
cid000000444	painful erection
cid000000444	discomfort
cid000000444	tenderness
cid000000444	abnormal dreams
cid000000444	increased intraocular pressure
cid000000444	rash erythematous
cid000000444	involuntary muscle contractions
cid000000444	euphoria
cid000000444	feeling cold
cid000000444	upset stomach
cid000000444	chest discomfort
cid000000444	decreased lacrimation
cid000000444	jaw pain
cid000000444	mouth edema
cid000000444	irregular heart rate
cid000000444	abnormal lacrimation
cid000000444	circumoral oedema
cid000000444	genital rash
cid000000444	sore gums
cid000000444	frequent bowel movements
cid000000444	nipple pain
cid000000444	prostate infection
cid000000444	dermal cyst
cid000000444	hypomania
cid000000444	chest congestion
cid000000444	impotence
cid000000444	hearing disorders
cid000000444	breast tenderness
cid000000444	vocal cord disorder
cid000000444	lip
cid000000444	peripheral coldness
cid000000444	dry eyes
cid000000444	ulcer hemorrhage
cid000000444	smokers
cid000000444	manic
cid000000444	extrasystoles
cid000000444	blurred vision
cid000000444	photosensitivity
cid000000444	akathisia
cid000000444	gastric irritation
cid000000444	dystonia
cid000000444	initial insomnia
cid000000444	middle insomnia
cid000000444	lacrimation
cid000000444	maculopapular rash
cid000000444	easy bruising
cid000000444	hyperkinesia
cid000000444	rigors
cid000000444	sighs
cid000000444	defecation urgency
cid000000444	stiffness
cid000000444	neuropathy
cid000000444	energy increased
cid000000444	change in hair color
cid000000444	generalized pruritus
cid000000444	dyslexia
cid000000444	musculoskeletal chest pain
cid000000444	lymphadenopathy
cid000000444	infective conjunctivitis
cid000000444	elevated blood pressure
cid000000444	tooth abscess
cid000000444	microcalcification
cid000000444	incoordination
cid000000444	influenza like illness
cid000000444	stress symptoms
cid000000444	sinus pain
cid000000444	early morning awakening
cid000000444	pseudoparkinsonism
cid000000444	face edema
cid000000444	visual disturbances
cid000000444	jitteriness
cid000000444	depressed level of consciousness
cid000000444	dry lips
cid000000444	vaginal irritation
cid000000444	kidney pain
cid000000444	viral gastritis
cid000000444	cough increased
cid000000444	latex allergy
cid000000444	sensation of heaviness
cid000000444	sedation
cid000000444	hot flushes
cid000000444	tardive dyskinesia
cid000000444	gastrointestinal pain
cid000000444	ear infection
cid000000444	throat irritation
cid000000444	increased sweating
cid000000444	acne
cid000000444	thoracic
cid000000444	coldness
cid000000444	infestations
cid000000444	sleep disorder
cid000000444	completed suicide
cid000000444	disturbance in sexual arousal
cid000000444	pharyngolaryngeal pain
cid000000444	tooth infection
cid000000444	post procedural pain
cid000000444	muscle tightness
